File name,Zone,Patry,Hostplant,Sex,BL,OL,Wing length,Wing width,Wing area,Melanized area,Melanization ratio,LMPC1,LMPC2,LMPC3,LMPC4,LMPC5,LMPC6,Baltic
CHFI18_109aWing1a.jpg,CHFI,Allopatry,Heterophyllum,Male,4.14,n/a,4.726315789,1.947368421,7.308033241,4.983379501,68.19043287,-0.01367,0.014241,-0.00088838,-0.014219,-0.0035508,-0.0020658,East
CHFI18_109bWing1a.jpg,CHFI,Allopatry,Heterophyllum,Female,4.13,1.83,4.592592593,1.989417989,7.116262143,4.419585118,62.1054288,-0.0010818,-0.0045474,0.0081975,0.00023289,-0.010405,0.0047684,East
CHFI18_110aWing1a.jpg,CHFI,Allopatry,Heterophyllum,Male,4.85,n/a,4.819148936,2.329787234,8.788592123,5.021502943,57.13660245,0.0042803,-0.0080286,0.0086072,0.009472,0.00045504,0.0028501,East
CHFI18_110bWing1a.jpg,CHFI,Allopatry,Heterophyllum,Female,4.74,1.85,5.073684211,2.389473684,9.565761773,5.194903047,54.30725927,0.0090326,0.008695,0.0032986,0.010435,0.0060974,-0.0097327,East
CHFI18_111aWing1a.jpg,CHFI,Allopatry,Heterophyllum,Male,4.56,n/a,4.87,2.31,9.0633,6.5184,71.92082354,0.0085926,0.0045116,-0.0089528,0.0035475,0.0014555,0.0077073,East
CHFI18_112bWing1a.jpg,CHFI,Allopatry,Heterophyllum,Female,4.15,1.46,4.784313725,2.254901961,8.805171088,6.185793925,70.25183115,0.0019487,-0.012168,0.0056185,0.00088816,-0.014355,0.0056473,East
CHFI18_113aWing1a.jpg,CHFI,Allopatry,Heterophyllum,Male,4.6,n/a,4.871287129,2.386138614,9.421037153,5.885305362,62.46982436,-0.0013114,-0.011404,0.019961,-0.01058,-0.0017818,0.0038069,East
CHFI18_113bWing1a.jpg,CHFI,Allopatry,Heterophyllum,Female,3.82,1.61,4.356435644,2.108910891,7.220272522,4.726007254,65.45469357,-0.0087319,-0.0011522,0.0024848,-0.0079875,-0.0012257,-0.0061504,East
CHFI18_114aWing1a.jpg,CHFI,Allopatry,Heterophyllum,Male,4.56,n/a,5.09375,2.21875,9.117621528,5.039605035,55.27324225,0.0030686,-0.0047024,0.0027183,-0.0071033,-0.0074689,0.0056888,East
CHFI18_114bWing1a.jpg,CHFI,Allopatry,Heterophyllum,Female,4.68,2,5.25,2.28125,9.542426215,5.703233507,59.76712189,-0.002424,-0.0047582,0.0082491,0.010191,0.0023076,-0.0014947,East
CHFI18_133aWing1a.jpg,CHFI,Allopatry,Heterophyllum,Male,4.58,n/a,4.696078431,2.284313725,8.678104575,5.693291042,65.60523663,-0.0019989,0.0015467,0.0010628,0.0025174,-0.0061726,-0.0072075,East
CHFI18_133bWing1a.jpg,CHFI,Allopatry,Heterophyllum,Female,4.65,1.89,5.135416667,2.260416667,9.154405382,4.757269965,51.96700132,0.0041243,-0.0017764,-0.0018397,-0.00034334,-0.0050972,0.0041632,East
